date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:04	1430/1430	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Apr%202023%2000:19:42%20GMT	https://wella.vteximg.com.br/arquivos/presentation-text-icons-4-1.png?v=c8c7b46b79c9f9dd99c24409685946e4&t=1728588132974	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/presentation-text-icons-4-13b96.png	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:04	1422/1422	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Apr%202023%2000:19:43%20GMT	https://wella.vteximg.com.br/arquivos/presentation-text-icons-4-1-active.png?v=ae00297b4c9b324a460cbb0d83aaef62&t=1728588132976	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/presentation-text-icons-4-1-active4b40.png	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:05	1307/1307	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Apr%202023%2000:19:43%20GMT	https://wella.vteximg.com.br/arquivos/presentation-text-icons-5-1.png?v=841b7de1206fdb956fc9b851763c7274&t=1728588132974	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/presentation-text-icons-5-1346b.png	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:05	1368/1368	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Apr%202023%2000:19:43%20GMT	https://wella.vteximg.com.br/arquivos/presentation-text-icons-5-1-active.png?v=737f240f82220b32e4d7284f759bd757&t=1728588132974	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/presentation-text-icons-5-1-active0198.png	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:06	3687/3687	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Apr%202023%2000:23:40%20GMT	https://wella.vteximg.com.br/arquivos/vegan1.png?v=5d28a8aaf5cfd1cff2cfc695a7f286b0&t=1728588132976	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/vegan1250d.png	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:06	2850/2850	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Apr%202023%2000:23:40%20GMT	https://wella.vteximg.com.br/arquivos/cruelty-free1.png?v=339cdff277d2ffe5a2dcb874f51a8bcb&t=1728588132975	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/cruelty-free162c9.png	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:07	1644/1644	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202023%2014:32:17%20GMT	https://wella.vteximg.com.br/arquivos/button-play.png?v=175363d0d1d38153cf3b4b734024e2ce&t=1728588132976	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/button-play41f6.png	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:08	737/737	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Jan%202022%2013:10:44%20GMT	https://wella.vteximg.com.br/arquivos/facebook.svg?v=be99964797215f5b1e991bcd75949e83&t=1728588132357	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/facebook2784.svg	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:08	674/674	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Jan%202022%2013:10:40%20GMT	https://wella.vteximg.com.br/arquivos/youtube.svg?v=8e8252301ffa28f42d79689cf16d2bda&t=1728588132357	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/youtubefff4.svg	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:08	2316/2316	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Jan%202022%2013:10:42%20GMT	https://wella.vteximg.com.br/arquivos/instagram.svg?v=5aceb57b97ee9900e63af565c81f5cc2&t=1728588132357	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/instagramf392.svg	(from https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000)
22:30:08	611/611	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Jan%202022%2013:10:45%20GMT	https://wella.vteximg.com.br/arquivos/cart-close.svg?t=1738847335150&v=a783a1954c618a1c3098440336d3bb1a	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/cart-close627a.svg	(from https://wella.vteximg.com.br/arquivos/global.complement.css?v=638744442264600000)
